Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,31,4,2022,1950,2252,2225,WN,1404,N397SW,90,95,78,27,32,MSY,MCO,550,5,7,0,,0,8,0,0,0,19
2008,1,31,4,622,625,851,905,WN,1557,N273WN,89,100,79,-14,-3,MSY,MCO,550,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1314,1130,1542,1410,WN,2821,N295WN,88,100,77,92,104,MSY,MCO,550,4,7,0,,0,14,0,0,0,78
2008,1,31,4,850,850,1104,1100,WN,1256,N288WN,134,130,118,4,0,MSY,MDW,825,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1259,1255,1534,1535,WN,3684,N263WN,215,220,200,-1,4,MSY,PHX,1301,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1840,1625,2101,1845,WN,1162,N277WN,81,80,69,136,135,MSY,TPA,487,4,8,0,,0,8,0,1,0,127
2008,1,31,4,908,855,1129,1120,WN,1271,N353SW,81,85,68,9,13,MSY,TPA,487,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1155,1135,1428,1400,WN,2803,N483WN,93,85,65,28,20,MSY,TPA,487,3,25,0,,0,3,0,8,0,17
2008,1,31,4,1044,1045,1343,1400,WN,45,N438WN,119,135,106,-17,-1,OAK,ABQ,889,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2001,1935,2300,2245,WN,1347,N640SW,119,130,108,15,26,OAK,ABQ,889,5,6,0,,0,2,0,0,0,13
2008,1,31,4,709,700,1030,1015,WN,2546,N323SW,141,135,105,15,9,OAK,ABQ,889,10,26,0,,0,0,0,15,0,0
2008,1,31,4,1139,1130,1743,1740,WN,2876,N737JW,244,250,227,3,9,OAK,BNA,1959,7,10,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1049,1050,1307,1320,WN,1044,N640SW,78,90,65,-13,-1,OAK,BOI,511,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2027,1940,2252,2205,WN,3586,N447WN,85,85,70,47,47,OAK,BOI,511,6,9,0,,0,15,0,0,0,32
2008,1,31,4,1503,1315,1602,1420,WN,61,N792SW,59,65,46,102,108,OAK,BUR,325,3,10,0,,0,52,0,0,0,50
2008,1,31,4,NA,1230,NA,1335,WN,359,,NA,65,NA,NA,NA,OAK,BUR,325,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,31,4,2116,2035,2210,2140,WN,641,N222WN,54,65,46,30,41,OAK,BUR,325,2,6,0,,0,23,0,0,0,7
2008,1,31,4,1720,1655,1821,1800,WN,787,N425LV,61,65,46,21,25,OAK,BUR,325,2,13,0,,0,0,0,0,0,21
2008,1,31,4,635,635,737,745,WN,807,N784SW,62,70,46,-8,0,OAK,BUR,325,2,14,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1018,1015,1137,1120,WN,895,N247WN,79,65,48,17,3,OAK,BUR,325,2,29,0,,0,0,0,17,0,0
2008,1,31,4,812,815,909,920,WN,989,N790SW,57,65,45,-11,-3,OAK,BUR,325,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,920,915,1018,1020,WN,1407,N765SW,58,65,45,-2,5,OAK,BUR,325,2,11,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2031,2005,2128,2110,WN,1436,N760SW,57,65,46,18,26,OAK,BUR,325,2,9,0,,0,2,0,0,0,16
2008,1,31,4,1810,1750,1912,1855,WN,1464,N731SA,62,65,48,17,20,OAK,BUR,325,1,13,0,,0,2,0,0,0,15
2008,1,31,4,730,730,833,835,WN,1611,N775SW,63,65,46,-2,0,OAK,BUR,325,2,15,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,NA,1835,NA,1940,WN,1848,,NA,65,NA,NA,NA,OAK,BUR,325,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,31,4,1619,1610,1735,1715,WN,1932,N247WN,76,65,47,20,9,OAK,BUR,325,9,20,0,,0,9,0,11,0,0
2008,1,31,4,1119,1110,1219,1215,WN,2610,N490WN,60,65,47,4,9,OAK,BUR,325,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2001,1935,2100,2040,WN,2628,N754SW,59,65,49,20,26,OAK,BUR,325,2,8,0,,0,2,0,0,0,18
2008,1,31,4,1422,1420,1518,1525,WN,2883,N701GS,56,65,46,-7,2,OAK,BUR,325,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1512,1510,1622,1615,WN,2959,N475WN,70,65,45,7,2,OAK,BUR,325,12,13,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,646,645,1000,1010,WN,406,N452WN,134,145,114,-10,1,OAK,DEN,957,8,12,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1732,1705,2044,2030,WN,578,N450WN,132,145,113,14,27,OAK,DEN,957,8,11,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,947,945,1254,1310,WN,836,N242WN,127,145,112,-16,2,OAK,DEN,957,7,8,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1327,1330,1637,1655,WN,1527,N728SW,130,145,115,-18,-3,OAK,DEN,957,7,8,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2310,2010,216,2335,WN,2015,N207WN,126,145,107,161,180,OAK,DEN,957,7,12,0,,0,0,0,0,0,161
2008,1,31,4,835,835,1027,1035,WN,2626,N289CT,112,120,97,-8,0,OAK,GEG,723,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1953,1910,2142,2110,WN,3761,N217JC,109,120,96,32,43,OAK,GEG,723,5,8,0,,0,0,0,0,0,32
2008,1,31,4,1551,1550,2110,2130,WN,809,N257WN,199,220,185,-20,1,OAK,HOU,1642,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,746,745,1311,1325,WN,3583,N778SW,205,220,194,-14,1,OAK,HOU,1642,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2326,2120,36,2245,WN,901,N243WN,70,85,58,111,126,OAK,LAS,407,4,8,0,,0,4,0,0,0,107
2008,1,31,4,1451,1445,1611,1610,WN,1058,N776WN,80,85,66,1,6,OAK,LAS,407,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1025,1025,1151,1150,WN,1080,N208WN,86,85,63,1,0,OAK,LAS,407,4,19,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,605,605,719,730,WN,1242,N235WN,74,85,57,-11,0,OAK,LAS,407,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1242,1135,1410,1300,WN,1437,N461WN,88,85,62,70,67,OAK,LAS,407,4,22,0,,0,0,0,70,0,0
2008,1,31,4,1812,1800,1934,1920,WN,1540,N627SW,82,80,61,14,12,OAK,LAS,407,6,15,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1318,1305,1449,1430,WN,1541,N251WN,91,85,64,19,13,OAK,LAS,407,13,14,0,,0,0,0,6,0,13
2008,1,31,4,720,720,846,845,WN,1590,N901WN,86,85,61,1,0,OAK,LAS,407,7,18,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,913,915,1040,1040,WN,2290,N365SW,87,85,66,0,-2,OAK,LAS,407,6,15,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1902,1720,2023,1845,WN,2466,N716SW,81,85,60,98,102,OAK,LAS,407,5,16,0,,0,0,0,12,0,86
2008,1,31,4,2042,2000,2202,2125,WN,3062,N602SW,80,85,64,37,42,OAK,LAS,407,4,12,0,,0,3,0,0,0,34
2008,1,31,4,816,815,933,940,WN,3071,N331SW,77,85,61,-7,1,OAK,LAS,407,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2027,1915,2146,2035,WN,3918,N287WN,79,80,66,71,72,OAK,LAS,407,3,10,0,,0,10,0,0,0,61
2008,1,31,4,1618,1540,1736,1705,WN,3937,N481WN,78,85,62,31,38,OAK,LAS,407,5,11,0,,0,31,0,0,0,0
2008,1,31,4,NA,1500,NA,1615,WN,95,,NA,75,NA,NA,NA,OAK,LAX,337,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,31,4,1402,1400,1522,1515,WN,135,N225WN,80,75,58,7,2,OAK,LAX,337,6,16,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,828,830,941,945,WN,218,N613SW,73,75,54,-4,-2,OAK,LAX,337,6,13,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,NA,1530,NA,1645,WN,375,,NA,75,NA,NA,NA,OAK,LAX,337,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,31,4,2040,1930,2145,2050,WN,710,N473WN,65,80,51,55,70,OAK,LAX,337,6,8,0,,0,0,0,5,0,50
2008,1,31,4,1059,1100,1206,1215,WN,720,N515SW,67,75,53,-9,-1,OAK,LAX,337,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1209,1200,1316,1315,WN,725,N520SW,67,75,51,1,9,OAK,LAX,337,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1830,1730,1950,1845,WN,820,N521SW,80,75,53,65,60,OAK,LAX,337,4,23,0,,0,0,0,5,0,60
2008,1,31,4,1919,1900,2041,2015,WN,1302,N746SW,82,75,54,26,19,OAK,LAX,337,12,16,0,,0,2,0,7,0,17
2008,1,31,4,1603,1600,1712,1715,WN,1303,N522SW,69,75,51,-3,3,OAK,LAX,337,7,11,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1833,1800,1946,1915,WN,1338,N391SW,73,75,54,31,33,OAK,LAX,337,4,15,0,,0,9,0,0,0,22
2008,1,31,4,801,800,912,915,WN,1355,N762SW,71,75,50,-3,1,OAK,LAX,337,10,11,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2106,2100,2209,2215,WN,1588,N341SW,63,75,51,-6,6,OAK,LAX,337,6,6,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,629,630,739,745,WN,1851,N418WN,70,75,51,-6,-1,OAK,LAX,337,8,11,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1710,1700,1830,1815,WN,1860,N333SW,80,75,54,15,10,OAK,LAX,337,4,22,0,,0,0,0,5,0,10
2008,1,31,4,929,930,1036,1045,WN,2186,N211WN,67,75,49,-9,-1,OAK,LAX,337,6,12,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,701,700,810,815,WN,2199,N903WN,69,75,50,-5,1,OAK,LAX,337,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,559,600,709,715,WN,2894,N354SW,70,75,53,-6,-1,OAK,LAX,337,5,12,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1259,1300,1415,1415,WN,3068,N354SW,76,75,50,0,-1,OAK,LAX,337,16,10,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,915,900,1032,1020,WN,3083,N391SW,77,80,52,12,15,OAK,LAX,337,6,19,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,604,600,1120,1125,WN,1608,N444WN,196,205,176,-5,4,OAK,MCI,1489,5,15,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1409,1355,1923,1920,WN,1765,N442WN,194,205,173,3,14,OAK,MCI,1489,9,12,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1212,1215,1835,1820,WN,181,N240WN,263,245,214,15,-3,OAK,MDW,1844,36,13,0,,0,0,0,15,0,0
2008,1,31,4,NA,1815,NA,10,WN,195,,NA,235,NA,NA,NA,OAK,MDW,1844,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,31,4,941,940,1614,1540,WN,1498,N743SW,273,240,245,34,1,OAK,MDW,1844,17,11,0,,0,0,0,34,0,0
2008,1,31,4,704,700,1350,1305,WN,1641,N417WN,286,245,256,45,4,OAK,MDW,1844,5,25,0,,0,0,0,45,0,0
2008,1,31,4,1542,1445,2203,2045,WN,2898,N733SA,261,240,237,78,57,OAK,MDW,1844,6,18,0,,0,0,0,68,0,10
2008,1,31,4,1855,1845,2007,2000,WN,1098,N505SW,72,75,52,7,10,OAK,ONT,361,5,15,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,841,840,952,955,WN,1221,N645SW,71,75,52,-3,1,OAK,ONT,361,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1500,1445,1608,1600,WN,1482,N664WN,68,75,53,8,15,OAK,ONT,361,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1031,1035,1144,1150,WN,1591,N442WN,73,75,52,-6,-4,OAK,ONT,361,4,17,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1329,1330,1439,1445,WN,1605,N362SW,70,75,53,-6,-1,OAK,ONT,361,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,NA,2025,NA,2140,WN,2451,,NA,75,NA,NA,NA,OAK,ONT,361,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,31,4,2330,2105,36,2220,WN,2984,N747SA,66,75,52,136,145,OAK,ONT,361,4,10,0,,0,136,0,0,0,0
2008,1,31,4,558,600,702,715,WN,3069,N405WN,64,75,50,-13,-2,OAK,ONT,361,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1146,1145,1253,1300,WN,3153,N499WN,67,75,53,-7,1,OAK,ONT,361,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,724,725,836,840,WN,3330,N424WN,72,75,52,-4,-1,OAK,ONT,361,4,16,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1630,1600,1738,1715,WN,3492,N791SW,68,75,52,23,30,OAK,ONT,361,4,12,0,,0,1,0,0,0,22
2008,1,31,4,1947,1750,2053,1905,WN,3677,N398SW,66,75,53,108,117,OAK,ONT,361,4,9,0,,0,0,0,0,0,108
2008,1,31,4,2145,2035,2320,2215,WN,126,N355SW,95,100,82,65,70,OAK,PDX,543,3,10,0,,0,5,0,0,0,60
2008,1,31,4,640,640,814,825,WN,633,N515SW,94,105,79,-11,0,OAK,PDX,543,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1143,1140,1319,1320,WN,1306,N522SW,96,100,81,-1,3,OAK,PDX,543,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1812,1745,1958,1925,WN,1472,N735SA,106,100,82,33,27,OAK,PDX,543,5,19,0,,0,1,0,6,0,26
2008,1,31,4,935,930,1106,1110,WN,1479,N301SW,91,100,80,-4,5,OAK,PDX,543,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1446,1430,1620,1610,WN,2612,N625SW,94,100,80,10,16,OAK,PDX,543,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1859,1840,2154,2135,WN,98,N498WN,115,115,91,19,19,OAK,PHX,646,6,18,0,,0,16,0,0,0,3
2008,1,31,4,2103,2100,2342,2350,WN,376,N265WN,99,110,86,-8,3,OAK,PHX,646,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1353,1340,1638,1630,WN,730,N638SW,105,110,89,8,13,OAK,PHX,646,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,757,745,1042,1035,WN,1154,N647SW,105,110,86,7,12,OAK,PHX,646,9,10,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1126,1125,1406,1415,WN,1561,N656SW,100,110,86,-9,1,OAK,PHX,646,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1705,1610,2013,1905,WN,3317,N600WN,128,115,86,68,55,OAK,PHX,646,16,26,0,,0,13,0,13,0,42
2008,1,31,4,557,600,843,855,WN,3852,N735SA,106,115,85,-12,-3,OAK,PHX,646,5,16,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1421,1235,1510,1325,WN,4,N506SW,49,50,34,105,106,OAK,RNO,180,4,11,0,,0,0,0,0,0,105
2008,1,31,4,752,745,849,835,WN,1525,N496WN,57,50,34,14,7,OAK,RNO,180,5,18,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2114,2035,2203,2125,WN,1842,N636WN,49,50,39,38,39,OAK,RNO,180,3,7,0,,0,7,0,0,0,31
2008,1,31,4,1745,1725,1845,1815,WN,2970,N701GS,60,50,40,30,20,OAK,RNO,180,5,15,0,,0,2,0,10,0,18
2008,1,31,4,1207,1210,1323,1330,WN,174,N356SW,76,80,64,-7,-3,OAK,SAN,446,2,10,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1104,1110,1219,1235,WN,351,N294WN,75,85,64,-16,-6,OAK,SAN,446,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2055,2055,2212,2220,WN,525,N294WN,77,85,65,-8,0,OAK,SAN,446,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2134,2125,2252,2250,WN,1007,N638SW,78,85,63,2,9,OAK,SAN,446,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,NA,1510,NA,1635,WN,1144,,NA,85,NA,NA,NA,OAK,SAN,446,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,31,4,1305,1305,1416,1430,WN,1196,N411WN,71,85,60,-14,0,OAK,SAN,446,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,705,705,831,830,WN,1389,N640SW,86,85,51,1,0,OAK,SAN,446,3,32,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,908,910,1027,1035,WN,1484,N741SA,79,85,62,-8,-2,OAK,SAN,446,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,NA,1815,NA,1940,WN,1553,,NA,85,NA,NA,NA,OAK,SAN,446,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,1,31,4,757,755,914,920,WN,1622,N232WN,77,85,63,-6,2,OAK,SAN,446,2,12,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,611,615,728,740,WN,1630,N398SW,77,85,62,-12,-4,OAK,SAN,446,2,13,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2113,1955,2232,2120,WN,1685,N701GS,79,85,67,72,78,OAK,SAN,446,5,7,0,,0,0,0,0,0,72
2008,1,31,4,1348,1345,1504,1510,WN,2271,N612SW,76,85,66,-6,3,OAK,SAN,446,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1730,1700,1848,1825,WN,2965,N325SW,78,85,64,23,30,OAK,SAN,446,3,11,0,,0,3,0,0,0,20
2008,1,31,4,1802,1740,1929,1905,WN,3057,N386SW,87,85,62,24,22,OAK,SAN,446,7,18,0,,0,0,0,2,0,22
2008,1,31,4,1006,1000,1122,1125,WN,3416,N398SW,76,85,65,-3,6,OAK,SAN,446,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1939,1920,2101,2045,WN,3487,N661SW,82,85,66,16,19,OAK,SAN,446,3,13,0,,0,4,0,0,0,12
2008,1,31,4,1638,1600,1812,1725,WN,3514,N236WN,94,85,62,47,38,OAK,SAN,446,3,29,0,,0,28,0,9,0,10
2008,1,31,4,641,640,832,845,WN,459,N200WN,111,125,98,-13,1,OAK,SEA,671,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,834,830,1026,1035,WN,1457,N728SW,112,125,98,-9,4,OAK,SEA,671,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1019,1015,1214,1220,WN,1510,N355SW,115,125,99,-6,4,OAK,SEA,671,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1357,1335,1557,1535,WN,1536,N412WN,120,120,101,22,22,OAK,SEA,671,4,15,0,,0,13,0,0,0,9
2008,1,31,4,1743,1650,1942,1850,WN,2443,N378SW,119,120,107,52,53,OAK,SEA,671,3,9,0,,0,0,0,0,0,52
2008,1,31,4,1152,1150,1343,1350,WN,2528,N262WN,111,120,96,-7,2,OAK,SEA,671,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2300,2105,54,2305,WN,3764,N398SW,114,120,102,109,115,OAK,SEA,671,4,8,0,,0,0,0,0,0,109
2008,1,31,4,2129,1845,2332,2050,WN,3951,N645SW,123,125,104,162,164,OAK,SEA,671,4,15,0,,0,7,0,0,0,155
2008,1,31,4,700,700,935,950,WN,373,N703SW,95,110,79,-15,0,OAK,SLC,588,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1304,1240,1542,1520,WN,1109,N703SW,98,100,86,22,24,OAK,SLC,588,3,9,0,,0,0,0,2,0,20
2008,1,31,4,1803,1640,2043,1920,WN,1601,N358SW,100,100,82,83,83,OAK,SLC,588,6,12,0,,0,83,0,0,0,0
2008,1,31,4,1101,1045,1330,1325,WN,1619,N791SW,89,100,75,5,16,OAK,SLC,588,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2121,2045,2349,2325,WN,3314,N763SW,88,100,76,24,36,OAK,SLC,588,3,9,0,,0,0,0,0,0,24
2008,1,31,4,2129,2030,2248,2150,WN,107,N482WN,79,80,59,58,59,OAK,SNA,371,12,8,0,,0,12,0,0,0,46
2008,1,31,4,846,840,1000,1000,WN,352,N285WN,74,80,56,0,6,OAK,SNA,371,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1304,1255,1423,1415,WN,482,N709SW,79,80,60,8,9,OAK,SNA,371,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1736,1635,1853,1755,WN,536,N291WN,77,80,57,58,61,OAK,SNA,371,8,12,0,,0,0,0,0,0,58
2008,1,31,4,630,630,747,755,WN,721,N247WN,77,85,59,-8,0,OAK,SNA,371,7,11,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,943,945,1054,1105,WN,1128,N450WN,71,80,58,-11,-2,OAK,SNA,371,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1536,1450,1650,1610,WN,1674,N772SW,74,80,60,40,46,OAK,SNA,371,4,10,0,,0,33,0,0,0,7
2008,1,31,4,1841,1835,2005,1955,WN,3414,N499WN,84,80,59,10,6,OAK,SNA,371,5,20,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1044,1050,1201,1210,WN,3504,N424WN,77,80,59,-9,-6,OAK,SNA,371,8,10,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1917,1850,2213,2155,WN,1273,N350SW,116,125,93,18,27,OAK,TUS,747,3,20,0,,0,12,0,0,0,6
2008,1,31,4,916,910,1249,1300,WN,2730,N489WN,153,170,134,-11,6,OKC,BWI,1180,2,17,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1949,1950,2046,2040,WN,271,N255WN,57,50,36,6,-1,OKC,DAL,181,3,18,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1432,1325,1524,1415,WN,1162,N277WN,52,50,38,69,67,OKC,DAL,181,2,12,0,,0,0,0,2,0,67
2008,1,31,4,637,640,737,730,WN,1243,N340LV,60,50,46,7,-3,OKC,DAL,181,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1024,1010,1123,1100,WN,1609,N767SW,59,50,42,23,14,OKC,DAL,181,4,13,0,,0,0,0,9,0,14
2008,1,31,4,1840,1625,1935,1715,WN,1760,N338SW,55,50,40,140,135,OKC,DAL,181,6,9,0,,0,1,0,5,0,134
2008,1,31,4,1242,1130,1322,1210,WN,12,N348SW,100,100,80,72,72,OKC,DEN,495,7,13,0,,0,0,0,0,0,72
2008,1,31,4,2109,1850,2149,1930,WN,1274,N338SW,100,100,86,139,139,OKC,DEN,495,6,8,0,,0,0,0,0,0,139
2008,1,31,4,1113,805,1254,925,WN,1062,N314SW,101,80,74,209,188,OKC,HOU,419,4,23,0,,0,0,0,186,0,23
2008,1,31,4,1439,1435,1600,1555,WN,1154,N647SW,81,80,67,5,4,OKC,HOU,419,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1316,1300,1437,1420,WN,1563,N550WN,81,80,63,17,16,OKC,HOU,419,4,14,0,,0,0,0,1,0,16
2008,1,31,4,2106,1815,2219,1935,WN,2011,N394SW,73,80,64,164,171,OKC,HOU,419,3,6,0,,0,1,0,0,0,163
2008,1,31,4,1424,1345,1521,1430,WN,179,N601WN,177,165,158,51,39,OKC,LAS,987,5,14,0,,0,17,0,12,0,22
2008,1,31,4,1913,1910,2015,2015,WN,290,N509SW,62,65,50,0,3,OKC,MCI,313,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,631,630,732,735,WN,342,N514SW,61,65,44,-3,1,OKC,MCI,313,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1627,1540,1731,1645,WN,1462,N292WN,64,65,49,46,47,OKC,MCI,313,4,11,0,,0,0,0,0,0,46
2008,1,31,4,1300,1005,1403,1110,WN,2735,N732SW,63,65,46,173,175,OKC,MCI,313,5,12,0,,0,3,0,0,0,170
2008,1,31,4,1158,1155,1337,1320,WN,1377,N600WN,159,145,132,17,3,OKC,PHX,833,8,19,0,,0,0,0,17,0,0
2008,1,31,4,708,710,821,840,WN,1504,N442WN,133,150,121,-19,-2,OKC,PHX,833,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1618,1540,1740,1705,WN,2294,N649SW,142,145,128,35,38,OKC,PHX,833,6,8,0,,0,17,0,0,0,18
2008,1,31,4,723,725,838,845,WN,2026,N206WN,75,80,58,-7,-2,OKC,STL,462,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1723,1655,1843,1815,WN,2300,N669SW,80,80,63,28,28,OKC,STL,462,4,13,0,,0,11,0,0,0,17
2008,1,31,4,956,940,1050,1040,WN,1518,N367SW,174,180,161,10,16,OMA,LAS,1099,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1611,1535,1658,1640,WN,2208,N504SW,167,185,155,18,36,OMA,LAS,1099,5,7,0,,0,0,0,0,0,18
2008,1,31,4,655,655,739,755,WN,2287,N399WN,164,180,153,-16,0,OMA,LAS,1099,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1222,1225,1434,1345,WN,799,N311SW,132,80,87,49,-3,OMA,MDW,423,6,39,0,,0,0,0,49,0,0
2008,1,31,4,847,850,1039,1010,WN,827,N376SW,112,80,99,29,-3,OMA,MDW,423,5,8,0,,0,0,0,29,0,0
2008,1,31,4,1731,1450,1901,1610,WN,2094,N379SW,90,80,69,171,161,OMA,MDW,423,11,10,0,,0,0,124,10,0,37
2008,1,31,4,2227,1930,22,2050,WN,2560,N269WN,115,80,75,212,177,OMA,MDW,423,35,5,0,,0,0,0,179,0,33
2008,1,31,4,1813,1655,1958,1815,WN,2629,N383SW,105,80,66,103,78,OMA,MDW,423,6,33,0,,0,0,23,25,0,55
2008,1,31,4,611,610,728,730,WN,2896,N479WN,77,80,61,-2,1,OMA,MDW,423,7,9,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,2053,2005,2240,2200,WN,628,N364SW,167,175,151,40,48,OMA,PHX,1037,8,8,0,,0,5,0,0,0,35
2008,1,31,4,1302,1145,1433,1340,WN,802,N372SW,151,175,139,53,77,OMA,PHX,1037,5,7,0,,0,35,0,0,0,18
2008,1,31,4,632,635,812,830,WN,1441,N335SW,160,175,145,-18,-3,OMA,PHX,1037,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1943,1815,2051,1920,WN,1621,N750SA,68,65,54,91,88,OMA,STL,342,7,7,0,,0,0,0,3,0,88
2008,1,31,4,720,725,824,830,WN,3244,N430WN,64,65,51,-6,-5,OMA,STL,342,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1343,1345,1454,1450,WN,3505,N608SW,71,65,53,4,-2,OMA,STL,342,11,7,0,,0,NA,NA,NA,NA,NA
